amount,payment_method,gateway,failure_reason,network_latency,gateway_health,issuer_health,customer_action_required,previous_attempt_count,recent_gateway_success_rate,historical_recovery_rate,time_since_failure,recovered
15671.09,credit_card,gateway_b,suspected_fraud,924,0.2337,0.8741,0,0,0.7337,0.3505,3324,0
23901.87,wallet,gateway_c,insufficient_funds,924,0.9942,0.0519,0,0,0.7352,0.8927,1237,0
21413.65,wallet,gateway_a,issuer_unavailable,552,0.2348,0.8994,0,3,0.3085,0.3274,1108,1
86787.34,credit_card,gateway_a,network_timeout,785,0.2545,0.7833,0,0,0.5261,0.5953,5584,1
58604.73,credit_card,gateway_c,issuer_unavailable,756,0.7531,0.3563,0,1,0.3381,0.2503,5499,1
37527.14,debit_card,gateway_c,temporary_gateway_error,111,0.592,0.6717,0,1,0.5775,0.8544,4684,0
20764.36,upi,gateway_c,authentication_required,656,0.5917,0.6833,1,0,0.9405,0.8643,5624,1
91151.1,wallet,gateway_c,suspected_fraud,22,0.6376,0.1785,0,2,0.6382,0.2076,2142,0
65090.8,credit_card,gateway_a,card_expired,892,0.9978,0.4486,0,0,0.3792,0.882,6143,0
9755.39,upi,gateway_c,temporary_gateway_error,37,0.5445,0.4139,0,1,0.6023,0.3582,4625,1
66734.56,credit_card,gateway_b,card_expired,614,0.8101,0.4495,0,2,0.7837,0.6947,6022,0
22855.57,wallet,gateway_c,suspected_fraud,414,0.7962,0.133,0,3,0.3879,0.2554,2539,0
28875.33,net_banking,gateway_a,authentication_required,134,0.2472,0.213,1,0,0.4509,0.3513,5278,1
68929.06,upi,gateway_b,authentication_required,661,0.5686,0.9661,1,1,0.9021,0.6522,3404,1
58480.42,wallet,gateway_c,card_expired,661,0.1802,0.4375,0,4,0.3001,0.3803,1551,0
64364.76,wallet,gateway_a,suspected_fraud,921,0.4556,0.3908,0,2,0.8153,0.2563,1570,0
57734.39,wallet,gateway_b,insufficient_funds,65,0.7043,0.5067,0,1,0.3031,0.344,4914,1
50980.49,net_banking,gateway_b,network_timeout,753,0.5129,0.3274,0,1,0.5805,0.586,1459,0
66641.89,debit_card,gateway_a,rate_limit,169,0.7138,0.0113,0,3,0.4262,0.5912,1175,1
30958.0,upi,gateway_b,temporary_gateway_error,955,0.2907,0.542,0,1,0.5259,0.5867,4782,1
43195.77,upi,gateway_b,authentication_required,763,0.8479,0.1996,1,2,0.5734,0.5739,587,1
50614.56,net_banking,gateway_b,suspected_fraud,938,0.4094,0.0825,0,3,0.4792,0.3883,4363,0
94019.31,net_banking,gateway_b,suspected_fraud,363,0.1955,0.4206,0,1,0.6247,0.6755,7129,0
25012.91,net_banking,gateway_c,suspected_fraud,615,0.4019,0.4223,0,1,0.6283,0.3119,2006,0
75126.47,net_banking,gateway_b,temporary_gateway_error,644,0.3293,0.0596,0,2,0.8395,0.6482,3631,0
36651.19,net_banking,gateway_c,issuer_unavailable,640,0.7473,0.9569,0,2,0.5749,0.7165,4668,0
15793.04,wallet,gateway_a,network_timeout,220,0.7549,0.631,0,0,0.8936,0.6786,2259,1
70302.09,credit_card,gateway_c,suspected_fraud,175,0.7943,0.5571,0,1,0.9887,0.7055,1984,0
58443.16,net_banking,gateway_a,insufficient_funds,941,0.5838,0.52,0,4,0.8158,0.4343,2028,0
43986.81,wallet,gateway_a,card_expired,115,0.6665,0.0095,0,3,0.6428,0.5986,3785,0
28222.74,debit_card,gateway_b,authentication_required,427,0.8949,0.1354,1,3,0.4346,0.499,2338,1
10436.39,net_banking,gateway_b,rate_limit,672,0.2677,0.4722,0,0,0.9638,0.3552,5258,0
55828.93,debit_card,gateway_a,authentication_required,708,0.1993,0.4448,1,1,0.7879,0.4916,488,0
92367.77,debit_card,gateway_b,card_expired,158,0.607,0.3078,0,2,0.7589,0.3632,676,0
31664.59,wallet,gateway_c,rate_limit,54,0.1428,0.1193,0,3,0.5075,0.3021,5362,0
57559.52,debit_card,gateway_a,network_timeout,936,0.2913,0.5125,0,1,0.826,0.7408,4981,1
71917.07,upi,gateway_a,temporary_gateway_error,704,0.6701,0.3821,0,0,0.409,0.4416,1700,1
23178.68,net_banking,gateway_c,network_timeout,664,0.5132,0.1525,0,0,0.8132,0.4788,3756,1
9602.21,debit_card,gateway_c,card_expired,44,0.9731,0.0964,0,2,0.7645,0.5053,6271,0
10027.79,wallet,gateway_b,issuer_unavailable,259,0.8603,0.7806,0,3,0.9614,0.4406,2260,0
17161.13,wallet,gateway_a,card_expired,221,0.581,0.8438,0,3,0.5402,0.4844,6127,0
13166.35,wallet,gateway_b,issuer_unavailable,583,0.1481,0.9286,0,0,0.5084,0.4671,1683,1
56496.88,wallet,gateway_c,insufficient_funds,439,0.7194,0.4579,0,0,0.5282,0.622,774,1
27034.0,upi,gateway_a,authentication_required,702,0.0283,0.469,1,3,0.5314,0.2109,376,0
10111.98,net_banking,gateway_b,rate_limit,741,0.5842,0.5046,0,2,0.7972,0.7458,2418,0
65425.31,debit_card,gateway_c,temporary_gateway_error,165,0.4954,0.0026,0,1,0.9121,0.2343,4549,1
93245.86,net_banking,gateway_a,issuer_unavailable,662,0.103,0.1467,0,0,0.9498,0.8445,1552,0
71723.3,debit_card,gateway_a,card_expired,670,0.0356,0.2656,0,2,0.9671,0.7919,2670,0
19307.39,upi,gateway_c,suspected_fraud,292,0.065,0.6426,0,4,0.9101,0.312,6038,0
37434.13,credit_card,gateway_c,authentication_required,525,0.0495,0.1568,1,4,0.3893,0.8539,1952,0
99653.77,upi,gateway_c,rate_limit,575,0.4115,0.9298,0,2,0.6748,0.4991,1292,0
61810.81,credit_card,gateway_c,authentication_required,717,0.9719,0.1458,1,1,0.9527,0.6414,1773,1
78565.51,credit_card,gateway_a,network_timeout,576,0.5654,0.8799,0,0,0.7297,0.8177,1155,1
15322.67,net_banking,gateway_b,rate_limit,188,0.9015,0.118,1,4,0.5538,0.4777,5580,0
65067.66,credit_card,gateway_c,network_timeout,327,0.1043,0.6875,0,2,0.9433,0.7943,6240,1
89290.78,debit_card,gateway_b,insufficient_funds,464,0.7077,0.8272,0,0,0.7374,0.6131,857,1
79056.69,upi,gateway_b,temporary_gateway_error,363,0.2423,0.725,0,2,0.4033,0.8225,6871,0
31374.06,net_banking,gateway_b,rate_limit,41,0.5076,0.2858,0,4,0.4071,0.854,6676,0
28430.4,wallet,gateway_b,authentication_required,641,0.5566,0.9242,1,2,0.4432,0.8643,1291,1
6150.35,net_banking,gateway_c,suspected_fraud,95,0.5971,0.5514,0,1,0.8197,0.8945,3410,0
32372.65,debit_card,gateway_b,issuer_unavailable,768,0.348,0.6767,0,1,0.8803,0.5598,4376,1
51638.87,debit_card,gateway_a,insufficient_funds,277,0.8436,0.3889,0,2,0.6742,0.8414,1728,1
40715.33,debit_card,gateway_c,temporary_gateway_error,969,0.8452,0.1497,0,1,0.8376,0.5422,5702,0
20224.35,upi,gateway_b,suspected_fraud,74,0.3695,0.0619,0,0,0.891,0.2239,5968,0
50049.87,net_banking,gateway_a,card_expired,166,0.8055,0.2165,0,1,0.7257,0.4761,5397,0
3514.83,wallet,gateway_a,network_timeout,635,0.2182,0.4741,0,2,0.4332,0.7619,2808,1
35531.36,wallet,gateway_b,card_expired,843,0.5445,0.3856,0,4,0.6379,0.4978,5664,0
42605.37,upi,gateway_a,insufficient_funds,763,0.3997,0.453,0,4,0.4825,0.3624,7106,0
44964.55,net_banking,gateway_b,card_expired,401,0.2041,0.8911,0,4,0.3788,0.2756,4375,0
47341.37,debit_card,gateway_a,authentication_required,259,0.3497,0.0063,1,1,0.3834,0.2899,2528,1
93135.25,net_banking,gateway_c,card_expired,629,0.0962,0.9896,0,2,0.3755,0.7045,3371,0
62457.87,net_banking,gateway_a,network_timeout,619,0.9779,0.0731,0,1,0.4016,0.4683,5982,1
2669.62,debit_card,gateway_a,insufficient_funds,575,0.4012,0.5516,0,4,0.7139,0.8728,6779,0
78148.43,credit_card,gateway_c,temporary_gateway_error,831,0.0587,0.6254,0,4,0.6868,0.3702,1049,1
49220.35,wallet,gateway_c,rate_limit,786,0.7229,0.9937,0,2,0.4972,0.6376,3078,1
35715.52,net_banking,gateway_a,network_timeout,148,0.8624,0.828,0,2,0.6447,0.7327,4971,1
5875.83,upi,gateway_b,insufficient_funds,191,0.7818,0.3816,1,3,0.5881,0.7025,1207,0
85820.25,net_banking,gateway_b,authentication_required,354,0.8004,0.1269,1,3,0.3683,0.2368,2990,1
83589.02,credit_card,gateway_b,authentication_required,553,0.9474,0.538,1,4,0.4291,0.5784,4527,1
93398.73,wallet,gateway_c,card_expired,214,0.6201,0.6382,0,3,0.7578,0.7594,895,0
11721.16,upi,gateway_b,suspected_fraud,933,0.1095,0.2084,0,3,0.7905,0.2049,5946,0
40443.07,net_banking,gateway_b,rate_limit,45,0.9639,0.1512,0,2,0.8162,0.7437,1788,1
90916.45,net_banking,gateway_b,network_timeout,819,0.4149,0.4415,0,3,0.316,0.3441,247,0
28599.4,credit_card,gateway_a,network_timeout,637,0.1842,0.3031,0,3,0.9947,0.3144,1642,0
12999.46,upi,gateway_a,network_timeout,136,0.5003,0.3535,0,4,0.6244,0.8502,6905,1
59643.17,credit_card,gateway_a,rate_limit,284,0.1849,0.0947,0,3,0.4975,0.8849,5423,1
37553.37,debit_card,gateway_c,temporary_gateway_error,510,0.8706,0.8348,1,1,0.8796,0.2001,2947,1
41335.58,debit_card,gateway_b,rate_limit,432,0.3918,0.892,0,3,0.8087,0.4458,6507,0
82874.57,debit_card,gateway_a,rate_limit,204,0.9364,0.5804,0,3,0.6881,0.6674,3721,0
58285.77,debit_card,gateway_a,network_timeout,367,0.637,0.5478,0,0,0.6199,0.586,5290,1
74917.99,net_banking,gateway_c,insufficient_funds,222,0.1104,0.6692,0,1,0.3919,0.419,825,0
29923.8,credit_card,gateway_b,temporary_gateway_error,923,0.9633,0.2288,0,2,0.8331,0.2091,1000,1
70430.4,debit_card,gateway_a,temporary_gateway_error,35,0.4649,0.6967,1,3,0.5528,0.3157,6462,1
19917.67,debit_card,gateway_a,authentication_required,520,0.6329,0.4334,1,0,0.8472,0.4107,3075,0
22229.29,wallet,gateway_a,rate_limit,628,0.948,0.5298,0,0,0.695,0.4177,2232,1
24082.0,wallet,gateway_a,insufficient_funds,974,0.653,0.9039,0,4,0.9998,0.7371,4088,0
19507.71,net_banking,gateway_a,issuer_unavailable,30,0.2568,0.435,0,4,0.7606,0.6591,3701,0
89080.43,wallet,gateway_a,suspected_fraud,628,0.2058,0.9435,0,3,0.5223,0.6015,1090,0
77824.42,credit_card,gateway_b,insufficient_funds,191,0.2965,0.3221,0,2,0.3287,0.3376,5475,1
98373.86,net_banking,gateway_a,temporary_gateway_error,667,0.5901,0.9081,0,4,0.657,0.3822,478,1
31951.3,upi,gateway_a,insufficient_funds,497,0.3802,0.1131,0,0,0.3289,0.2811,5049,1
5999.77,credit_card,gateway_c,network_timeout,174,0.8479,0.8282,0,1,0.8064,0.7169,4426,0
73672.28,net_banking,gateway_a,rate_limit,808,0.5564,0.213,0,2,0.3642,0.3185,3017,1
97002.78,debit_card,gateway_b,temporary_gateway_error,391,0.2409,0.4034,0,0,0.7441,0.2191,4852,1
67768.59,credit_card,gateway_b,rate_limit,938,0.9075,0.2057,0,0,0.9051,0.3817,5710,1
2528.51,debit_card,gateway_a,rate_limit,666,0.4315,0.2481,0,4,0.9963,0.7554,3569,0
10681.9,net_banking,gateway_a,authentication_required,83,0.9151,0.1382,1,2,0.7269,0.3483,2817,1
36153.42,upi,gateway_a,network_timeout,683,0.0751,0.4888,0,1,0.3813,0.3383,4369,0
73732.83,debit_card,gateway_c,issuer_unavailable,287,0.235,0.2992,0,4,0.4706,0.5756,2859,0
99045.52,net_banking,gateway_a,card_expired,536,0.4517,0.343,0,0,0.4246,0.8785,3480,0
34883.78,upi,gateway_b,card_expired,687,0.8289,0.4985,0,4,0.5286,0.2826,2170,0
39891.62,credit_card,gateway_a,network_timeout,839,0.4041,0.2948,0,4,0.9194,0.2435,911,0
37066.83,net_banking,gateway_a,authentication_required,544,0.204,0.569,1,2,0.8573,0.6087,968,0
50027.46,credit_card,gateway_b,issuer_unavailable,572,0.2657,0.6776,0,4,0.8163,0.3031,1502,1
72911.29,net_banking,gateway_c,rate_limit,70,0.1266,0.4461,0,0,0.7529,0.7292,3267,0
16394.17,debit_card,gateway_c,insufficient_funds,279,0.1482,0.3942,0,0,0.4042,0.5658,2499,0
77809.71,credit_card,gateway_b,suspected_fraud,827,0.4013,0.6196,0,1,0.5983,0.2667,1889,0
30809.25,wallet,gateway_b,suspected_fraud,575,0.2321,0.1275,0,0,0.8474,0.3902,965,0
36947.38,debit_card,gateway_b,insufficient_funds,756,0.5103,0.201,0,1,0.3719,0.4912,2449,0
83577.22,net_banking,gateway_a,authentication_required,551,0.2237,0.2617,1,4,0.8151,0.2742,726,0
78571.81,upi,gateway_b,card_expired,93,0.2029,0.9096,0,0,0.8234,0.8318,3295,0
10958.59,wallet,gateway_c,suspected_fraud,979,0.1649,0.2662,0,3,0.989,0.4079,5787,0
15567.33,debit_card,gateway_a,issuer_unavailable,792,0.0607,0.9678,0,4,0.6707,0.895,852,0
2343.85,net_banking,gateway_b,issuer_unavailable,87,0.794,0.3764,0,4,0.5955,0.3004,5322,0
33175.47,wallet,gateway_a,suspected_fraud,81,0.9591,0.6807,0,4,0.5878,0.8896,5970,0
37167.69,debit_card,gateway_b,insufficient_funds,290,0.6593,0.6393,0,4,0.6306,0.7486,6955,0
4305.3,upi,gateway_b,network_timeout,665,0.6426,0.1249,0,4,0.5269,0.7768,3362,1
61829.69,net_banking,gateway_a,authentication_required,71,0.4228,0.2228,1,0,0.7585,0.208,1437,0
29950.47,debit_card,gateway_c,suspected_fraud,922,0.4867,0.6143,0,4,0.3908,0.2572,6275,0
70848.66,credit_card,gateway_a,insufficient_funds,619,0.5526,0.7858,0,4,0.7302,0.7017,337,0
45753.58,wallet,gateway_c,temporary_gateway_error,181,0.8544,0.9429,0,2,0.4505,0.2047,5412,1
14204.27,wallet,gateway_a,issuer_unavailable,148,0.739,0.4064,0,0,0.8562,0.6363,1656,0
45864.62,credit_card,gateway_b,suspected_fraud,801,0.2658,0.1692,0,3,0.4298,0.8678,2400,0
12198.58,net_banking,gateway_c,suspected_fraud,618,0.5553,0.9319,0,4,0.5129,0.6053,5631,0
71144.75,net_banking,gateway_b,insufficient_funds,879,0.9254,0.2083,0,1,0.9969,0.5431,3963,1
6533.14,upi,gateway_a,network_timeout,193,0.1489,0.0279,0,0,0.418,0.5586,2343,1
31621.63,debit_card,gateway_c,issuer_unavailable,23,0.6883,0.1107,0,4,0.532,0.3121,1370,0
6215.39,debit_card,gateway_a,authentication_required,874,0.3056,0.0953,1,3,0.3863,0.7412,3755,1
94388.25,upi,gateway_b,authentication_required,175,0.2014,0.6005,1,1,0.5701,0.6541,7055,1
25340.94,net_banking,gateway_a,temporary_gateway_error,621,0.0887,0.525,0,0,0.8234,0.7937,4908,0
67092.38,upi,gateway_c,card_expired,38,0.9051,0.6157,0,1,0.8306,0.7834,3127,0
37177.55,upi,gateway_b,rate_limit,947,0.6342,0.5437,0,2,0.7992,0.5872,4535,0
44281.55,wallet,gateway_c,network_timeout,185,0.5767,0.6207,0,2,0.3651,0.4012,6413,0
42649.91,wallet,gateway_c,card_expired,208,0.4203,0.4562,0,4,0.5188,0.6589,1975,0
37790.77,net_banking,gateway_c,temporary_gateway_error,350,0.3515,0.9512,0,1,0.666,0.8134,4364,1
84295.15,upi,gateway_a,network_timeout,177,0.5943,0.3999,0,2,0.3074,0.7876,5194,0
23689.23,upi,gateway_a,card_expired,166,0.6284,0.4399,0,3,0.7463,0.3742,1889,0
39231.57,credit_card,gateway_b,issuer_unavailable,189,0.6059,0.3167,0,1,0.6893,0.6156,825,1
30893.19,credit_card,gateway_a,network_timeout,617,0.9626,0.0908,0,4,0.7686,0.5613,4988,0
83845.88,upi,gateway_c,card_expired,277,0.8063,0.9965,0,3,0.8923,0.2667,2189,0
65901.14,debit_card,gateway_b,network_timeout,424,0.009,0.2313,1,4,0.888,0.7166,3076,0
37256.78,wallet,gateway_a,suspected_fraud,516,0.5085,0.1132,0,0,0.7277,0.7222,5186,0
20893.2,net_banking,gateway_b,insufficient_funds,880,0.2449,0.492,0,3,0.5532,0.3299,1935,0
31729.1,wallet,gateway_a,network_timeout,518,0.8619,0.4525,0,0,0.6082,0.3101,3214,1
82750.62,net_banking,gateway_c,issuer_unavailable,152,0.9101,0.3589,0,2,0.9274,0.5674,6440,1
27230.85,credit_card,gateway_a,authentication_required,785,0.3246,0.6946,1,4,0.635,0.4465,1405,0
99094.4,upi,gateway_b,temporary_gateway_error,902,0.6959,0.1537,0,2,0.9207,0.5353,6427,1
38912.65,net_banking,gateway_b,issuer_unavailable,358,0.3908,0.5591,0,0,0.7534,0.5562,4968,1
41228.46,wallet,gateway_b,temporary_gateway_error,460,0.456,0.365,0,1,0.9115,0.2717,100,0
6718.02,net_banking,gateway_a,insufficient_funds,571,0.3313,0.953,0,2,0.6008,0.8971,3651,0
39854.62,upi,gateway_b,temporary_gateway_error,338,0.7054,0.5879,0,4,0.7076,0.5341,3986,0
85208.77,upi,gateway_b,insufficient_funds,340,0.6926,0.893,0,2,0.7944,0.3449,2467,1
80820.11,net_banking,gateway_c,insufficient_funds,42,0.9478,0.4459,0,0,0.9305,0.7834,5675,0
22803.16,net_banking,gateway_a,issuer_unavailable,402,0.7519,0.157,0,2,0.9132,0.5386,1478,0
42272.53,wallet,gateway_b,authentication_required,703,0.2267,0.8008,1,4,0.5067,0.2169,5904,0
81873.25,credit_card,gateway_a,suspected_fraud,276,0.9437,0.9718,0,4,0.4872,0.7651,4317,0
37787.48,wallet,gateway_b,issuer_unavailable,77,0.9984,0.8383,0,0,0.3005,0.5905,5225,1
24527.53,debit_card,gateway_b,suspected_fraud,289,0.4547,0.2481,0,1,0.7978,0.674,4157,0
83284.92,credit_card,gateway_b,network_timeout,875,0.9789,0.9597,0,0,0.6136,0.7511,6439,0
41634.96,net_banking,gateway_c,rate_limit,390,0.2915,0.3671,0,3,0.4749,0.6981,5051,1
37099.89,upi,gateway_a,issuer_unavailable,531,0.7298,0.7311,0,0,0.7833,0.3671,2815,1
68679.57,upi,gateway_c,rate_limit,914,0.3048,0.8453,0,0,0.8797,0.7062,3974,0
27707.09,wallet,gateway_a,suspected_fraud,994,0.937,0.4302,1,3,0.8853,0.8656,2185,0
5748.0,debit_card,gateway_c,network_timeout,527,0.3764,0.123,0,1,0.4441,0.7277,1102,1
59878.3,upi,gateway_b,authentication_required,961,0.7565,0.6457,1,2,0.8035,0.6832,5356,1
46203.0,upi,gateway_a,temporary_gateway_error,407,0.2708,0.3552,0,1,0.6499,0.2756,4172,1
70721.9,debit_card,gateway_b,authentication_required,346,0.008,0.0843,1,1,0.4319,0.5462,3578,0
65592.43,wallet,gateway_b,insufficient_funds,50,0.3807,0.7935,0,3,0.6703,0.2647,6660,0
99146.83,wallet,gateway_b,insufficient_funds,866,0.3207,0.7688,0,0,0.788,0.8782,2768,0
22094.84,upi,gateway_a,authentication_required,415,0.063,0.8586,1,2,0.7785,0.3913,168,0
40067.06,debit_card,gateway_b,network_timeout,556,0.6409,0.9403,0,0,0.9312,0.4032,4211,0
84764.62,wallet,gateway_b,temporary_gateway_error,579,0.7221,0.4811,0,2,0.4758,0.7548,7017,1
64389.18,credit_card,gateway_a,temporary_gateway_error,797,0.5688,0.8374,0,1,0.7538,0.7622,6580,1
90970.78,upi,gateway_c,insufficient_funds,69,0.404,0.7803,0,3,0.8176,0.863,6132,0
84785.81,net_banking,gateway_b,authentication_required,708,0.1021,0.367,1,4,0.8283,0.5805,3979,0
26586.31,wallet,gateway_c,network_timeout,624,0.5571,0.2273,0,4,0.8721,0.5227,3950,1
83811.3,upi,gateway_b,temporary_gateway_error,580,0.3189,0.921,0,1,0.606,0.7166,2353,0
79224.38,credit_card,gateway_b,issuer_unavailable,726,0.8947,0.9004,0,2,0.5197,0.8554,1369,0
91579.37,upi,gateway_c,authentication_required,877,0.7275,0.8823,1,0,0.8303,0.8759,819,1
79417.44,debit_card,gateway_b,suspected_fraud,530,0.0866,0.268,0,1,0.9144,0.6634,2311,0
42808.45,credit_card,gateway_b,suspected_fraud,331,0.8519,0.9539,0,3,0.3101,0.428,7007,0
92104.14,debit_card,gateway_b,network_timeout,234,0.7957,0.2017,0,2,0.9615,0.6098,3209,0
5755.86,credit_card,gateway_a,suspected_fraud,85,0.8196,0.2369,0,1,0.7088,0.4874,4392,1
73914.37,upi,gateway_a,temporary_gateway_error,250,0.7084,0.0152,0,3,0.3017,0.5205,6841,1
54118.09,wallet,gateway_a,rate_limit,619,0.2025,0.0771,0,4,0.8826,0.7913,4469,0
91409.43,upi,gateway_c,network_timeout,806,0.8824,0.9958,0,4,0.7816,0.3219,5162,0
45118.5,upi,gateway_a,rate_limit,196,0.7447,0.6979,0,4,0.6898,0.2701,1128,1
88354.2,debit_card,gateway_b,network_timeout,427,0.5985,0.8748,0,0,0.3955,0.4554,6363,1
95732.48,upi,gateway_c,temporary_gateway_error,664,0.6261,0.2782,0,2,0.4869,0.8914,3395,1
3592.63,debit_card,gateway_c,suspected_fraud,194,0.8092,0.4827,0,2,0.7312,0.704,604,0
57872.0,upi,gateway_c,authentication_required,696,0.8633,0.3363,1,4,0.7451,0.42,3309,1
19553.42,wallet,gateway_b,card_expired,248,0.6187,0.0774,1,4,0.3863,0.5004,460,0
42810.39,debit_card,gateway_a,suspected_fraud,608,0.3021,0.4325,0,2,0.5719,0.2078,2461,0
86263.37,wallet,gateway_a,suspected_fraud,25,0.7509,0.5731,0,0,0.8434,0.3017,6717,0
45522.52,credit_card,gateway_b,temporary_gateway_error,175,0.1502,0.9678,0,2,0.8435,0.8127,1866,0
90567.62,wallet,gateway_c,suspected_fraud,646,0.3425,0.9256,0,1,0.6037,0.3986,1215,0
49154.03,wallet,gateway_c,network_timeout,563,0.4231,0.7076,0,4,0.7489,0.5744,349,1
5275.56,debit_card,gateway_b,suspected_fraud,687,0.4215,0.4453,0,3,0.4536,0.66,5311,0
71443.51,credit_card,gateway_a,card_expired,143,0.2802,0.8981,0,1,0.9173,0.4188,6693,0
69740.72,debit_card,gateway_a,rate_limit,361,0.0013,0.0939,0,4,0.7196,0.8004,604,0
20939.56,upi,gateway_a,rate_limit,925,0.5664,0.4054,0,4,0.6096,0.2761,1548,1
69996.07,debit_card,gateway_c,card_expired,352,0.6896,0.8052,0,2,0.8416,0.303,322,0
70808.55,debit_card,gateway_a,suspected_fraud,229,0.645,0.1255,0,1,0.5357,0.6926,4424,0
73081.0,net_banking,gateway_c,network_timeout,798,0.9114,0.0805,0,2,0.4519,0.3845,5391,1
36680.44,upi,gateway_c,suspected_fraud,673,0.6102,0.6571,0,0,0.7648,0.2915,5525,0
93610.55,debit_card,gateway_a,authentication_required,340,0.0199,0.1416,1,2,0.582,0.758,231,0
4848.18,wallet,gateway_c,insufficient_funds,480,0.7871,0.6747,0,3,0.6506,0.6738,1971,1
31215.86,wallet,gateway_c,insufficient_funds,111,0.7657,0.705,0,1,0.495,0.649,6423,0
47340.38,debit_card,gateway_a,network_timeout,912,0.1031,0.9282,0,4,0.735,0.67,6430,0
62814.06,credit_card,gateway_c,insufficient_funds,926,0.9561,0.9683,0,3,0.6867,0.6253,4560,0
8978.24,credit_card,gateway_a,insufficient_funds,627,0.3142,0.3014,0,2,0.975,0.6394,5768,0
21870.91,wallet,gateway_b,rate_limit,170,0.2116,0.0962,0,1,0.939,0.6294,2035,1
95324.13,wallet,gateway_c,authentication_required,783,0.7917,0.9773,1,4,0.916,0.2454,4323,0
3868.61,upi,gateway_a,rate_limit,105,0.0218,0.294,0,0,0.8689,0.6297,3047,0
83968.68,credit_card,gateway_b,rate_limit,163,0.3027,0.5168,0,3,0.8479,0.7105,7187,0
14527.98,net_banking,gateway_a,temporary_gateway_error,284,0.9846,0.9796,0,4,0.4607,0.5394,1735,1
7574.5,net_banking,gateway_b,issuer_unavailable,121,0.2769,0.7774,0,1,0.7596,0.752,3390,1
28678.13,net_banking,gateway_a,issuer_unavailable,652,0.4509,0.9266,0,3,0.9408,0.2956,5574,0
27769.15,credit_card,gateway_b,rate_limit,532,0.742,0.7215,0,1,0.9484,0.8215,4027,0
53191.65,debit_card,gateway_b,card_expired,742,0.9761,0.0116,0,3,0.502,0.7722,2465,0
71197.29,debit_card,gateway_b,issuer_unavailable,419,0.1441,0.6109,0,0,0.824,0.8903,7070,1
55208.66,net_banking,gateway_a,rate_limit,718,0.4676,0.2124,1,4,0.8704,0.3138,6036,0
55806.74,net_banking,gateway_a,suspected_fraud,331,0.8809,0.6424,0,2,0.8049,0.3015,4695,0
83671.47,debit_card,gateway_b,temporary_gateway_error,896,0.6512,0.5983,0,4,0.7282,0.2573,3141,1
33290.19,wallet,gateway_a,card_expired,363,0.2515,0.646,0,3,0.6587,0.2108,5691,0
82695.96,credit_card,gateway_c,issuer_unavailable,131,0.217,0.46,0,1,0.6225,0.8668,3882,1
72067.92,upi,gateway_c,card_expired,145,0.6365,0.8642,0,2,0.8044,0.4758,6734,0
58411.86,debit_card,gateway_a,card_expired,771,0.8723,0.9165,0,3,0.4429,0.7454,5228,0
83299.73,credit_card,gateway_c,network_timeout,473,0.5439,0.9714,0,2,0.3117,0.3395,4238,1
34516.38,debit_card,gateway_b,card_expired,540,0.6898,0.1793,0,1,0.4295,0.6614,6603,0
74179.77,upi,gateway_c,rate_limit,53,0.3337,0.878,0,1,0.7286,0.3146,5205,0
11291.38,upi,gateway_c,suspected_fraud,951,0.492,0.7451,0,4,0.8189,0.6717,987,0
50548.73,net_banking,gateway_c,temporary_gateway_error,361,0.7869,0.6168,0,4,0.6814,0.857,5567,0
46545.43,debit_card,gateway_b,card_expired,959,0.8952,0.1912,0,3,0.9159,0.8492,2624,0
88717.77,debit_card,gateway_b,temporary_gateway_error,52,0.4228,0.3776,0,0,0.4578,0.3432,4037,0
49379.28,credit_card,gateway_c,card_expired,208,0.3196,0.2773,0,2,0.5096,0.7819,3283,0
24906.44,net_banking,gateway_a,issuer_unavailable,920,0.0056,0.5567,0,3,0.8705,0.2785,4157,0
88884.66,wallet,gateway_a,insufficient_funds,508,0.558,0.7639,0,2,0.8907,0.4901,6395,0
11884.35,upi,gateway_a,card_expired,826,0.6018,0.058,0,3,0.3485,0.6246,2038,0
664.26,upi,gateway_c,card_expired,585,0.0066,0.9264,0,3,0.3085,0.2681,6272,0
94261.91,net_banking,gateway_a,authentication_required,531,0.3555,0.0446,1,2,0.566,0.8364,4203,0
